epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,5463.22,0.62628,0.36583,0.96293,0.9095,0.81739,0.8921,0.51691,1.49113,0.75105,1.57743,0.0092971,0.0092971,0.0092971
73,5538.78,0.63336,0.36208,0.96513,0.9111,0.81594,0.89152,0.51684,1.49109,0.75361,1.57527,0.0092872,0.0092872,0.0092872
74,5614.68,0.63149,0.36278,0.96667,0.91181,0.81569,0.89081,0.51585,1.49411,0.75651,1.5825,0.0092773,0.0092773,0.0092773
75,5690.99,0.63188,0.36222,0.96686,0.91422,0.81645,0.8912,0.51649,1.4938,0.75477,1.58493,0.0092674,0.0092674,0.0092674
76,5767.16,0.62767,0.3581,0.96476,0.91283,0.82281,0.8916,0.5161,1.49518,0.75325,1.58902,0.0092575,0.0092575,0.0092575
77,5843.12,0.62833,0.35824,0.96452,0.92285,0.81834,0.89181,0.51546,1.49694,0.75244,1.59001,0.0092476,0.0092476,0.0092476
78,5918.99,0.62566,0.35841,0.96308,0.91964,0.82004,0.8906,0.51465,1.49684,0.75434,1.58905,0.0092377,0.0092377,0.0092377
79,5994.58,0.63159,0.35945,0.96686,0.92129,0.81679,0.89099,0.51486,1.49583,0.75326,1.58733,0.0092278,0.0092278,0.0092278
80,6070.24,0.62394,0.35943,0.96349,0.92223,0.81474,0.89057,0.51472,1.49542,0.75537,1.58615,0.0092179,0.0092179,0.0092179
81,6146.1,0.6161,0.35444,0.9596,0.91776,0.81896,0.89076,0.51532,1.49499,0.75379,1.5875,0.009208,0.009208,0.009208
82,6221.79,0.62317,0.35485,0.96,0.91578,0.82004,0.89064,0.51574,1.49601,0.75256,1.58714,0.0091981,0.0091981,0.0091981
83,6297.46,0.61718,0.35312,0.96142,0.91563,0.82257,0.89128,0.51627,1.49758,0.74939,1.58935,0.0091882,0.0091882,0.0091882
84,6373.22,0.61772,0.35751,0.96087,0.91484,0.82554,0.89146,0.51653,1.49785,0.74878,1.59133,0.0091783,0.0091783,0.0091783
85,6448.8,0.62086,0.35648,0.96058,0.91461,0.82643,0.89121,0.51588,1.49921,0.75059,1.59266,0.0091684,0.0091684,0.0091684
86,6524.26,0.61684,0.35299,0.96151,0.91555,0.8251,0.89098,0.51616,1.49846,0.75001,1.59362,0.0091585,0.0091585,0.0091585
87,6600.36,0.61572,0.35119,0.96202,0.91601,0.82367,0.8912,0.51617,1.49865,0.7488,1.5951,0.0091486,0.0091486,0.0091486
