epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,10136.6,0.54776,0.31209,0.95413,0.94054,0.81359,0.88974,0.51846,1.47451,0.71115,1.63469,0.009307,0.009307,0.009307
72,10279.5,0.55026,0.31135,0.95613,0.93333,0.8128,0.8873,0.51657,1.4776,0.71436,1.63767,0.0092971,0.0092971,0.0092971
73,10422,0.54833,0.30975,0.95399,0.93196,0.81089,0.88813,0.51793,1.47573,0.71054,1.63818,0.0092872,0.0092872,0.0092872
74,10564.5,0.54585,0.30765,0.95513,0.93512,0.80724,0.88547,0.51481,1.48225,0.71575,1.64504,0.0092773,0.0092773,0.0092773
75,10707.1,0.54289,0.30687,0.9498,0.93065,0.80752,0.88426,0.51512,1.47935,0.71258,1.64286,0.0092674,0.0092674,0.0092674
76,10849.6,0.5458,0.30599,0.95331,0.92792,0.811,0.88401,0.51624,1.47847,0.71527,1.64121,0.0092575,0.0092575,0.0092575
77,10992.1,0.56313,0.31577,0.97157,0.92311,0.81566,0.88349,0.51627,1.47973,0.71224,1.63828,0.0092476,0.0092476,0.0092476
78,11135.1,0.54649,0.30991,0.95132,0.92195,0.8145,0.88398,0.51743,1.47628,0.71012,1.63564,0.0092377,0.0092377,0.0092377
79,11277.8,0.54308,0.30629,0.9515,0.91151,0.82173,0.88406,0.51723,1.47505,0.71054,1.6353,0.0092278,0.0092278,0.0092278
80,11420.3,0.53788,0.30524,0.94909,0.91844,0.81928,0.88454,0.51624,1.47642,0.71282,1.63608,0.0092179,0.0092179,0.0092179
81,11562.9,0.53971,0.30402,0.95005,0.91961,0.82258,0.88456,0.51606,1.4791,0.71192,1.63913,0.009208,0.009208,0.009208
82,11705.6,0.53371,0.30246,0.94821,0.92464,0.82221,0.8862,0.51734,1.47695,0.70764,1.63825,0.0091981,0.0091981,0.0091981
83,11848.4,0.53936,0.30476,0.95018,0.92425,0.82293,0.88838,0.51857,1.47557,0.7034,1.63754,0.0091882,0.0091882,0.0091882
84,11991.1,0.53421,0.30282,0.95015,0.91919,0.82342,0.8892,0.51857,1.47761,0.70258,1.63928,0.0091783,0.0091783,0.0091783
85,12133.9,0.53796,0.30108,0.95202,0.92008,0.82149,0.88932,0.5187,1.4799,0.70089,1.64114,0.0091684,0.0091684,0.0091684
86,12276.5,0.53667,0.30261,0.94946,0.92344,0.81775,0.89064,0.51997,1.48091,0.70119,1.64157,0.0091585,0.0091585,0.0091585
87,12419.4,0.52953,0.29809,0.94568,0.9203,0.82378,0.89128,0.52052,1.47983,0.69817,1.63971,0.0091486,0.0091486,0.0091486
88,12562.2,0.53902,0.30186,0.95119,0.91932,0.82884,0.89337,0.52228,1.47729,0.69152,1.63676,0.0091387,0.0091387,0.0091387
89,12705,0.53647,0.30199,0.94959,0.92103,0.83161,0.89427,0.52278,1.47841,0.68719,1.63674,0.0091288,0.0091288,0.0091288
