epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
95,26371.5,0.97083,0.42012,1.10557,0.96417,0.91954,0.9717,0.67697,1.16848,0.4511,1.40059,0.0090694,0.0090694,0.0090694
96,26648.2,0.97883,0.42395,1.1116,0.96263,0.91954,0.97167,0.67663,1.1682,0.45002,1.39935,0.0090595,0.0090595,0.0090595
97,26925,0.97118,0.42051,1.10594,0.96627,0.9179,0.97191,0.67773,1.16698,0.44891,1.39842,0.0090496,0.0090496,0.0090496
98,27201.5,0.96405,0.42228,1.1032,0.96491,0.91894,0.97199,0.67849,1.16545,0.44722,1.39721,0.0090397,0.0090397,0.0090397
99,27478.1,0.9645,0.42039,1.10382,0.96237,0.92096,0.972,0.67937,1.16313,0.44597,1.39545,0.0090298,0.0090298,0.0090298
100,27754.6,0.96794,0.41976,1.10487,0.96326,0.91907,0.97216,0.68,1.16358,0.44607,1.39614,0.0090199,0.0090199,0.0090199
101,28031.4,0.96356,0.41894,1.09913,0.96352,0.91943,0.97244,0.6798,1.16525,0.44558,1.39747,0.00901,0.00901,0.00901
102,28308.2,0.96164,0.42086,1.10173,0.96461,0.91933,0.97232,0.67994,1.16405,0.44503,1.3965,0.0090001,0.0090001,0.0090001
103,28585,0.95792,0.41773,1.09832,0.96256,0.91966,0.97191,0.68001,1.16349,0.4449,1.39661,0.0089902,0.0089902,0.0089902
104,28861.4,0.95487,0.41374,1.09468,0.96883,0.91367,0.97197,0.68013,1.16217,0.44478,1.39581,0.0089803,0.0089803,0.0089803
105,29138.1,0.95424,0.41584,1.09542,0.96701,0.91446,0.97224,0.68,1.16214,0.4448,1.39586,0.0089704,0.0089704,0.0089704
106,29414.8,0.95522,0.41386,1.0992,0.96695,0.91327,0.9719,0.679,1.16244,0.44453,1.39653,0.0089605,0.0089605,0.0089605
107,29691.2,0.94195,0.40903,1.09312,0.96699,0.91327,0.97165,0.67904,1.16242,0.44475,1.39693,0.0089506,0.0089506,0.0089506
