epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
102,14391,0.4679,0.24333,0.91963,0.95781,0.92429,0.96989,0.6721,1.1596,0.43812,1.4226,0.0090001,0.0090001,0.0090001
103,14532.1,0.4729,0.2451,0.92126,0.95666,0.9252,0.97029,0.67248,1.15876,0.43766,1.42188,0.0089902,0.0089902,0.0089902
104,14673.4,0.46494,0.23989,0.91646,0.95838,0.9236,0.97002,0.6726,1.15823,0.43687,1.42175,0.0089803,0.0089803,0.0089803
105,14814.5,0.46265,0.2411,0.91178,0.95921,0.92375,0.97046,0.67205,1.15936,0.43689,1.4227,0.0089704,0.0089704,0.0089704
106,14955.5,0.47222,0.2425,0.92062,0.95866,0.92436,0.9705,0.67266,1.15939,0.4367,1.42272,0.0089605,0.0089605,0.0089605
107,15096.7,0.46617,0.24149,0.9192,0.95806,0.92443,0.97039,0.67218,1.15928,0.43663,1.42328,0.0089506,0.0089506,0.0089506
108,15237.8,0.46604,0.2441,0.91595,0.95979,0.92387,0.97032,0.67229,1.15975,0.43652,1.42415,0.0089407,0.0089407,0.0089407
109,15379,0.4673,0.23979,0.91797,0.95883,0.92496,0.97038,0.67183,1.15966,0.43648,1.42444,0.0089308,0.0089308,0.0089308
110,15520.1,0.46472,0.23876,0.91375,0.9587,0.92448,0.97031,0.67182,1.15982,0.43626,1.42455,0.0089209,0.0089209,0.0089209
111,15661.3,0.46772,0.24079,0.91638,0.95781,0.92363,0.97038,0.67208,1.15939,0.43647,1.42458,0.008911,0.008911,0.008911
112,15802.4,0.45702,0.23933,0.91163,0.95773,0.92339,0.9704,0.67204,1.15954,0.43651,1.42492,0.0089011,0.0089011,0.0089011
113,15943.4,0.46061,0.23733,0.91597,0.95767,0.92386,0.97034,0.6719,1.15956,0.4364,1.42507,0.0088912,0.0088912,0.0088912
114,16085.3,0.46347,0.23678,0.91543,0.95794,0.92327,0.97043,0.67122,1.15999,0.43624,1.42578,0.0088813,0.0088813,0.0088813
115,16226.4,0.46663,0.23937,0.92321,0.9587,0.92267,0.97024,0.67146,1.16048,0.43632,1.42651,0.0088714,0.0088714,0.0088714
116,16367.4,0.45758,0.23762,0.91177,0.95834,0.9226,0.9702,0.67157,1.16097,0.43607,1.42692,0.0088615,0.0088615,0.0088615
117,16508.4,0.4608,0.24092,0.91303,0.95814,0.92207,0.97037,0.67198,1.16111,0.43584,1.42726,0.0088516,0.0088516,0.0088516
118,16649.5,0.45954,0.23998,0.91405,0.95741,0.92345,0.9704,0.67189,1.1618,0.43607,1.42795,0.0088417,0.0088417,0.0088417
119,16790.7,0.46577,0.23842,0.91573,0.95773,0.92267,0.97045,0.67169,1.16213,0.43606,1.42815,0.0088318,0.0088318,0.0088318
120,16931.7,0.46244,0.24003,0.91632,0.95714,0.92267,0.97036,0.67159,1.16242,0.43561,1.4289,0.0088219,0.0088219,0.0088219
121,17072.7,0.45741,0.23719,0.91291,0.95652,0.92315,0.97044,0.67136,1.1626,0.4351,1.4294,0.008812,0.008812,0.008812
122,17213.8,0.46126,0.23778,0.91276,0.95745,0.92171,0.97046,0.67119,1.16226,0.43518,1.42947,0.0088021,0.0088021,0.0088021
123,17355.1,0.45844,0.23668,0.91374,0.95404,0.92523,0.97055,0.67114,1.16221,0.43486,1.42928,0.0087922,0.0087922,0.0087922
124,17496.3,0.45662,0.23881,0.91209,0.95392,0.9258,0.97089,0.67165,1.16238,0.4348,1.42963,0.0087823,0.0087823,0.0087823
125,17637.2,0.45472,0.23449,0.90977,0.95439,0.92556,0.97075,0.67192,1.16195,0.4346,1.42968,0.0087724,0.0087724,0.0087724
126,17778.3,0.45725,0.23539,0.91154,0.95492,0.9252,0.97072,0.67157,1.16197,0.43431,1.42985,0.0087625,0.0087625,0.0087625
127,17919.2,0.45575,0.23499,0.913,0.95511,0.92516,0.9705,0.67212,1.1617,0.43391,1.42991,0.0087526,0.0087526,0.0087526
128,18060.2,0.44906,0.23303,0.90977,0.95479,0.92496,0.97044,0.67165,1.16193,0.43381,1.43054,0.0087427,0.0087427,0.0087427
129,18201.3,0.45381,0.23552,0.91289,0.95739,0.92289,0.97013,0.67137,1.16206,0.43349,1.43095,0.0087328,0.0087328,0.0087328
130,18342.4,0.45597,0.23352,0.91377,0.95539,0.92315,0.97022,0.67109,1.16215,0.43301,1.43127,0.0087229,0.0087229,0.0087229
131,18483.4,0.45474,0.2357,0.91056,0.956,0.92391,0.9703,0.67137,1.16241,0.4327,1.43161,0.008713,0.008713,0.008713
132,18628,0.45372,0.23421,0.90988,0.95673,0.92406,0.97064,0.67167,1.1624,0.4323,1.43176,0.0087031,0.0087031,0.0087031
133,18769,0.45556,0.2372,0.91285,0.95653,0.925,0.97069,0.67188,1.16251,0.432,1.43218,0.0086932,0.0086932,0.0086932
134,18910.1,0.4567,0.23659,0.91278,0.95694,0.9246,0.9706,0.67229,1.16275,0.43179,1.43268,0.0086833,0.0086833,0.0086833
135,19051.3,0.45099,0.23306,0.90872,0.95641,0.92502,0.97056,0.67203,1.16278,0.43139,1.43273,0.0086734,0.0086734,0.0086734
136,19192.5,0.45485,0.23479,0.91301,0.95767,0.92386,0.97027,0.67186,1.16274,0.43068,1.43293,0.0086635,0.0086635,0.0086635
137,19333.6,0.45427,0.23523,0.91206,0.95859,0.92302,0.97051,0.67191,1.16306,0.43057,1.43315,0.0086536,0.0086536,0.0086536
138,19474.8,0.4539,0.23284,0.91202,0.95799,0.92301,0.97032,0.67225,1.16339,0.43005,1.43356,0.0086437,0.0086437,0.0086437
139,19616,0.45565,0.23437,0.91168,0.9588,0.92222,0.97048,0.67175,1.16381,0.43004,1.43359,0.0086338,0.0086338,0.0086338
140,19757,0.45416,0.23477,0.91086,0.95905,0.92236,0.97051,0.67184,1.1638,0.42977,1.43371,0.0086239,0.0086239,0.0086239
141,19898.1,0.45153,0.23085,0.91097,0.95895,0.92303,0.97064,0.67176,1.16381,0.42963,1.43354,0.008614,0.008614,0.008614
142,20039.1,0.45217,0.23178,0.9098,0.95618,0.92522,0.97082,0.67193,1.16375,0.42947,1.43334,0.0086041,0.0086041,0.0086041
143,20179.9,0.45083,0.23354,0.90595,0.95712,0.9248,0.97082,0.67231,1.16392,0.42918,1.43355,0.0085942,0.0085942,0.0085942
144,20320.8,0.45244,0.23574,0.90892,0.95561,0.92582,0.97093,0.67223,1.16387,0.42878,1.43345,0.0085843,0.0085843,0.0085843
145,20461.9,0.44724,0.23109,0.91025,0.95777,0.92436,0.97093,0.6721,1.16386,0.42883,1.43361,0.0085744,0.0085744,0.0085744
146,20602.9,0.44924,0.23146,0.9078,0.95771,0.92462,0.97109,0.67243,1.16398,0.42851,1.43388,0.0085645,0.0085645,0.0085645
147,20744.4,0.45114,0.23101,0.91096,0.95797,0.92411,0.97111,0.67246,1.1643,0.42805,1.43386,0.0085546,0.0085546,0.0085546
148,20885.4,0.45013,0.23149,0.90787,0.95747,0.92481,0.97135,0.67262,1.16392,0.42805,1.43347,0.0085447,0.0085447,0.0085447
149,21026.5,0.45151,0.23451,0.91084,0.95694,0.92496,0.97179,0.67294,1.16389,0.42764,1.43346,0.0085348,0.0085348,0.0085348
150,21167.6,0.44286,0.23095,0.90647,0.9578,0.924,0.9717,0.67311,1.16378,0.42735,1.43353,0.0085249,0.0085249,0.0085249
151,21308.7,0.44375,0.23036,0.90669,0.95751,0.92424,0.97184,0.67286,1.16405,0.42703,1.43362,0.008515,0.008515,0.008515
152,21450,0.44518,0.22752,0.90416,0.95749,0.92411,0.97147,0.67254,1.16435,0.42714,1.4338,0.0085051,0.0085051,0.0085051
