epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
115,10105.2,1.27149,0.66151,1.20346,0.91944,0.82621,0.89867,0.51715,1.50387,0.75576,1.45428,0.0088714,0.0088714,0.0088714
116,10196.7,1.27176,0.66155,1.21021,0.91159,0.82366,0.89571,0.51567,1.50869,0.76957,1.46491,0.0088615,0.0088615,0.0088615
117,10291.4,1.26428,0.66306,1.20148,0.89912,0.82739,0.89455,0.51543,1.5104,0.77713,1.46722,0.0088516,0.0088516,0.0088516
118,10385.3,1.27045,0.65754,1.20807,0.88816,0.82968,0.89174,0.51346,1.50822,0.78972,1.46572,0.0088417,0.0088417,0.0088417
119,10478.7,1.27085,0.66568,1.20124,0.89066,0.82872,0.89231,0.51696,1.50073,0.77969,1.45476,0.0088318,0.0088318,0.0088318
120,10570.1,1.26851,0.66281,1.21193,0.87369,0.82901,0.88521,0.51136,1.50536,0.80079,1.46632,0.0088219,0.0088219,0.0088219
121,10657.6,1.2643,0.65864,1.2024,0.86733,0.83125,0.88143,0.50828,1.50836,0.81238,1.46622,0.008812,0.008812,0.008812
122,10744.9,1.26102,0.65459,1.18982,0.8706,0.8304,0.88499,0.51103,1.50711,0.80039,1.45793,0.0088021,0.0088021,0.0088021
123,10832.4,1.26373,0.65423,1.1983,0.87846,0.83052,0.89177,0.5135,1.50642,0.78965,1.45641,0.0087922,0.0087922,0.0087922
124,10927.2,1.26086,0.65043,1.19862,0.88949,0.83087,0.89621,0.515,1.51247,0.77193,1.45955,0.0087823,0.0087823,0.0087823
125,11014.9,1.26369,0.65515,1.20331,0.88777,0.82988,0.89477,0.51668,1.50776,0.77578,1.45772,0.0087724,0.0087724,0.0087724
126,11102.4,1.26481,0.65513,1.19879,0.896,0.8312,0.89773,0.51945,1.50464,0.76272,1.45704,0.0087625,0.0087625,0.0087625
127,11189.9,1.26273,0.66006,1.20098,0.89368,0.8339,0.89762,0.51894,1.5029,0.75901,1.45786,0.0087526,0.0087526,0.0087526
128,11277.2,1.26174,0.65567,1.20202,0.8933,0.841,0.89931,0.51976,1.50225,0.75165,1.45724,0.0087427,0.0087427,0.0087427
129,11374.7,1.25501,0.64687,1.19599,0.89597,0.83511,0.89784,0.51849,1.50291,0.75641,1.45767,0.0087328,0.0087328,0.0087328
130,11462.2,1.26137,0.65408,1.20213,0.90022,0.83678,0.89906,0.5197,1.50349,0.75035,1.45873,0.0087229,0.0087229,0.0087229
131,11549.2,1.26078,0.6505,1.19317,0.90035,0.83252,0.89815,0.51869,1.50381,0.75793,1.45839,0.008713,0.008713,0.008713
132,11636.3,1.25765,0.65002,1.19802,0.89438,0.8343,0.89785,0.51832,1.50513,0.76186,1.45955,0.0087031,0.0087031,0.0087031
133,11723.5,1.2563,0.65332,1.20178,0.89529,0.83052,0.89551,0.51785,1.50176,0.76772,1.46044,0.0086932,0.0086932,0.0086932
134,11811.5,1.26034,0.65476,1.20709,0.89383,0.8298,0.89481,0.5182,1.50118,0.76839,1.46384,0.0086833,0.0086833,0.0086833
135,11901.2,1.25482,0.65268,1.19421,0.89322,0.83528,0.89674,0.51911,1.50043,0.76279,1.46183,0.0086734,0.0086734,0.0086734
136,11990,1.25631,0.65354,1.20317,0.88995,0.83476,0.89516,0.51829,1.49856,0.76478,1.46116,0.0086635,0.0086635,0.0086635
137,12077.4,1.24937,0.64561,1.19259,0.8902,0.84124,0.89602,0.51896,1.49961,0.75966,1.46062,0.0086536,0.0086536,0.0086536
138,12164.6,1.25406,0.64823,1.19305,0.89494,0.83847,0.89704,0.51831,1.50263,0.76056,1.4624,0.0086437,0.0086437,0.0086437
